"SubjectTrainData" "ActivityID" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tGravityAccMeanX" "tGravityAccMeanY" "tGravityAccMeanZ" "tGravityAccStdX" "tGravityAccStdY" "tGravityAccStdZ" "tBodyAccJerkMeanX" "tBodyAccJerkMeanY" "tBodyAccJerkMeanZ" "tBodyAccJerkStdX" "tBodyAccJerkStdY" "tBodyAccJerkStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "tBodyGyroJerkMeanX" "tBodyGyroJerkMeanY" "tBodyGyroJerkMeanZ" "tBodyGyroJerkStdX" "tBodyGyroJerkStdY" "tBodyGyroJerkStdZ" "tBodyAccMagMean" "tBodyAccMagStd" "tGravityAccMagMean" "tGravityAccMagStd" "tBodyAccJerkMagMean" "tBodyAccJerkMagStd" "tBodyGyroMagMean" "tBodyGyroMagStd" "tBodyGyroJerkMagMean" "tBodyGyroJerkMagStd" "fBodyAccMeanX" "fBodyAccMeanY" "fBodyAccMeanZ" "fBodyAccStdX" "fBodyAccStdY" "fBodyAccStdZ" "fBodyAccMeanFreqX" "fBodyAccMeanFreqY" "fBodyAccMeanFreqZ" "fBodyAccJerkMeanX" "fBodyAccJerkMeanY" "fBodyAccJerkMeanZ" "fBodyAccJerkStdX" "fBodyAccJerkStdY" "fBodyAccJerkStdZ" "fBodyAccJerkMeanFreqX" "fBodyAccJerkMeanFreqY" "fBodyAccJerkMeanFreqZ" "fBodyGyroMeanX" "fBodyGyroMeanY" "fBodyGyroMeanZ" "fBodyGyroStdX" "fBodyGyroStdY" "fBodyGyroStdZ" "fBodyGyroMeanFreqX" "fBodyGyroMeanFreqY" "fBodyGyroMeanFreqZ" "fBodyAccMagMean" "fBodyAccMagStd" "fBodyAccMagMeanFreq" "fBodyBodyAccJerkMagMean" "fBodyBodyAccJerkMagStd" "fBodyBodyAccJerkMagMeanFreq" "fBodyBodyGyroMagMean" "fBodyBodyGyroMagStd" "fBodyBodyGyroMagMeanFreq" "fBodyBodyGyroJerkMagMean" "fBodyBodyGyroJerkMagStd" "fBodyBodyGyroJerkMagMeanFreq" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
1 1 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
1 2 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
1 3 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
1 4 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
1 5 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
1 6 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
2 1 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
2 2 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
2 3 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
2 4 0.275634945356442 -0.0178471401824765 -0.109123252611004 -0.611897621022604 -0.514126123243811 -0.617574958308054 0.675455892591685 0.00317078642785964 0.093072233610254 -0.969129216822906 -0.958467418458521 -0.943319847761326 0.0789115264203231 0.00805228782171178 -0.00455503478285118 -0.643883966807296 -0.611988730658092 -0.766764372772733 -0.0307197451968687 -0.0748784727817798 0.0885983415538002 -0.72493017521365 -0.687368577749804 -0.658607543632002 -0.0968318057605511 -0.0422789660264888 -0.0548593773188496 -0.735366971603824 -0.791325224147401 -0.744159176983007 -0.551761602349684 -0.594971434236348 -0.551761602349684 -0.594971434236348 -0.653243854415717 -0.631907759024685 -0.608913185984146 -0.666825349220479 -0.766123703268229 -0.782913387078457 -0.626679716759852 -0.541486859544347 -0.669217938041266 -0.607673718714302 -0.532240667329411 -0.622635292917301 -0.221717489533641 0.015372977697462 0.0478271338498898 -0.660773564973082 -0.632756367348272 -0.747946034051322 -0.658922890944633 -0.6164539552279 -0.784646823702798 -0.0478324495505825 -0.213755365924884 -0.123347921489717 -0.676552330347971 -0.711180303553151 -0.648599567601306 -0.742262414295679 -0.679407264748585 -0.695444334284085 -0.101126445571825 -0.174618536163778 -0.051387333222597 -0.590257527638721 -0.662702398434472 0.0772226022474654 -0.62514555964886 -0.644186001155488 0.173973785135786 -0.701833147167937 -0.70413684056947 -0.0416620402031931 -0.784470659661429 -0.797276969237304 0.127565492364851 0.00787483804770151 0.00275787827795549 0.0179495161293658 -0.00917178587079193 -0.500851751772602 0.064939497384395 -0.0546763797203681
